date,block_time,tx_vol,tx_number,tx_fees,tx_vol_issues_chouts,m_total,m_circ_wh_bill_1,m_circ_mc_lifo_1,m_circ_mc_fifo_1,dormancy_1,sdd_1
12/02/28,2012-02-28,37883763297874,6725,384771572,22478346434311,843990000000000,15756767501491,9709394097911,9709394097911,4.2250894442,160062288416244
12/02/29,2012-02-29,33842194801077,6719,340234542,19325067792798,844790000000000,15667288082108,8914433555267,8914433555267,18.447214556,624294228541156
12/03/01,2012-03-01,66543780124576,6811,671836722,39901588154256,845685000000000,21888090422812,15023546764292,15023546764292,3.4522066448,229722879915255
12/03/02,2012-03-02,56690222811298,7645,450574566,33333428002482,846440000000000,21511144622973,14783163662267,14783163662267,4.1748280094,236671930052718
12/03/03,2012-03-03,38674874107678,5187,246394810,22284663391974,847110000000000,15986789594325,9662450679172,9662450679172,7.6036138295,294068807619014
12/03/04,2012-03-04,68556411196859,6591,482666734,56480108937911,847675000000000,11938613131137,7268339638454,7268339638454,3.0270942321,207526716908212
12/03/05,2012-03-05,38111399702191,6979,518860926,24613465145425,848360000000000,13008205993353,8004967059032,8004967059032,3.7337117796,142296982006674
12/03/06,2012-03-06,36205409438237,6368,484595258,21099086917610,849085000000000,14381481573701,9703720831730,9703720831730,3.5795363557,129598579358247
12/03/07,2012-03-07,38175159940418,6635,402072620,23515028359755,849770000000000,14047852834555,9323131830544,9323131830544,3.4204967302,130578009751982
12/03/08,2012-03-08,52836763594015,6637,407410789,37386612327335,850540000000000,14373824204018,10004093809411,10004093809411,3.5374983489,186909963974623
12/03/09,2012-03-09,59806139599002,6502,413638026,45406870243915,851320000000000,14004913711070,9097378426795,9097378426795,2.7735122943,165873063452248
12/03/10,2012-03-10,39285566502514,5370,438179608,27808711542574,852160000000000,10396899188497,7172632932616,7172632932616,4.7431064646,186335624442439
12/03/11,2012-03-11,43137120538153,5223,290460712,27420079436733,852985000000000,10854012400845,7177367493134,7177367493134,4.6828642689,202005280429321
12/03/12,2012-03-12,60623397458425,6141,376477631,46788348803210,853655000000000,12228598229929,7725363471149,7725363471149,2.0005448668,121279826593277
12/03/13,2012-03-13,53453192635423,7395,1131640397,35971554303233,854485000000000,15741023179197,10261073870974,10261073870974,3.8903742232,207952922774227
12/03/14,2012-03-14,61161660042619,6895,517901821,42241469130377,855285000000000,18872752660542,10254481926446,10254481926446,4.4096930644,269704148094794
12/03/15,2012-03-15,49286421613991,6284,361549948,33860390470680,855970000000000,16008194936952,10142736355249,10142736355249,2.7909788597,137557360792704
12/03/16,2012-03-16,50843202581875,6935,882293451,33830702406403,856575000000000,16250439273668,10695631547986,10695631547986,8.5688311769,435666819418161
12/03/17,2012-03-17,46817956110728,6876,356057831,35615335184509,857340000000000,12089477655116,7308953413817,7308953413817,3.1966453703,149660402649888
12/03/18,2012-03-18,37944964367049,6039,322801017,26097040312116,858190000000000,11811908956312,7239997951686,7239997951686,11.0794546124,420409510474039
12/03/19,2012-03-19,45898889196710,6652,422460866,29048792989698,858990000000000,16823814186126,11072107410840,11072107410840,4.1100575038,188647073959960
12/03/20,2012-03-20,50295442416673,6834,481981657,34104564232919,859705000000000,16893325021058,10258383013009,10258383013009,4.1107856514,206753783015190
12/03/21,2012-03-21,51534402968795,7000,337831566,33825240429430,860505000000000,17360583089333,10857303541865,10857303541865,5.9393950083,306083175748141
12/03/22,2012-03-22,76188151903758,6587,338385442,59029720940487,861295000000000,17056274376261,10033233686844,10033233686844,2.0622381913,157118116583459
12/03/23,2012-03-23,89918183585715,6156,422778506,72007792914349,862085000000000,16831011172106,12721247981132,12721247981132,4.8236751342,433736106275937
12/03/24,2012-03-24,82135654265839,6371,1490705662,70198048413783,862715000000000,14238895646217,7758346719256,7758346719256,2.1607451548,177474216992227
12/03/25,2012-03-25,42401109059685,6216,690424078,26171576517709,863630000000000,14889489944094,11593579436294,11593579436294,3.41452094,144779474764728
12/03/26,2012-03-26,53523813177191,6619,347762179,36936813169900,864420000000000,16050098818692,9829436062408,9829436062408,2.7550960241,147463244879065
12/03/27,2012-03-27,57501841495218,6666,426964421,40680388359927,865175000000000,15894945790968,10265057723739,10265057723739,3.1352077487,180280219020770
12/03/28,2012-03-28,69110076487548,7239,494067765,52375807286467,865955000000000,19408967062742,10576517721230,10576517721230,2.2644561865,156496740249042
12/03/29,2012-03-29,120588806554553,7518,446542200,102039891862130,866705000000000,16402434385608,10710170238247,10710170238247,1.411326842,170190219536587
12/03/30,2012-03-30,98843435932902,6828,439585095,82640545278489,867410000000000,19790935293175,10350608762900,10350608762900,15.8794736511,1.56958173648407E+015
12/03/31,2012-03-31,88370163334359,6192,451687503,74686439657486,868180000000000,15054672004481,8148367387324,8148367387324,1.2928828115,114252265221533
12/04/01,2012-04-01,62340457482711,5563,381877650,51293151324484,869030000000000,9593251247690,6937222092167,6937222092167,1.7420696891,108601421382895
12/04/02,2012-04-02,70303214748597,6472,418861998,53038633942157,869740000000000,15582844229716,10580538037580,10580538037580,2.1204796364,149076535246981
12/04/03,2012-04-03,82405965795344,7739,507741879,64661376442643,870320000000000,16972897563005,10872956796073,10872956796073,5.9019513811,486356003636138
12/04/04,2012-04-04,76765914524911,7143,493334700,55063952924875,870985000000000,19517633883832,14058707907997,14058707907997,4.3745920199,335819557079947
12/04/05,2012-04-05,94339150581974,7028,487816401,78442188033899,871670000000000,15515440776280,10769221722571,10769221722571,2.3315551109,219956928693901
12/04/06,2012-04-06,59196154281166,6699,481551397,37305629774380,872255000000000,21054026141051,14642492071495,14642492071495,5.6038600803,331726965882515
12/04/07,2012-04-07,34746478225752,6080,370891690,21078464223420,872935000000000,13388281257747,9405821847677,9405821847677,4.781321332,166134077553879
12/04/08,2012-04-08,126316047859292,5915,389195527,115413610916485,873580000000000,10533478624010,6852893218280,6852893218280,0.6834566959,86331548704949.9
12/04/09,2012-04-09,164215544499027,6617,384716990,126559153522993,874330000000000,19944493136737,15032829697602,15032829697602,3.2288180173,530222108799254
12/04/10,2012-04-10,83006656504133,8468,699130937,60834186846367,875060000000000,21625298929259,12381076144881,12381076144881,1.8218473449,151225456757931
12/04/11,2012-04-11,151865598688216,7858,524550745,129327312482508,875795000000000,23958931114585,14201745852108,14201745852108,3.8245362665,580815489822881
12/04/12,2012-04-12,128575393971700,8290,627057008,102237030182928,876500000000000,24638914796196,15825581617632,15825581617632,4.1958253217,539479893777084
12/04/13,2012-04-13,83752790669124,7041,410579243,61033474088020,877135000000000,19465589235589,12265115729036,12265115729036,2.9345605165,245777632647789
12/04/14,2012-04-14,99745843729218,8027,608591529,80535999730797,877750000000000,15794514149053,10633193266580,10633193266580,1.5003853709,149657204740092
12/04/15,2012-04-15,127807863161439,7371,369750206,115450772426079,878445000000000,16108222871218,8444669122925,8444669122925,2.2653117635,289524655893366
12/04/16,2012-04-16,161977203172945,8577,597850946,135858980478571,878980000000000,23063990472525,16223006980873,16223006980873,2.0180174454,326872821752315
12/04/17,2012-04-17,113950717625959,7805,672206006,92948051930480,879730000000000,19202160416002,13363073523430,13363073523430,1.5611917463,177898919847653
12/04/18,2012-04-18,103984007526414,8580,621412925,82109898748849,880405000000000,19239223461853,11657578151431,11657578151431,2.3803972906,247523249785220
12/04/19,2012-04-19,69407967336616,7900,584943097,43148837443279,881055000000000,19014192864567,14647283613045,14647283613045,2.9226372611,202854311558254
12/04/20,2012-04-20,286438957021574,8285,722135160,259263649627933,881840000000000,23203361336264,16646486102178,16646486102178,0.9803601848,280813348838175
12/04/21,2012-04-21,122798395723726,7201,493120932,105534903644958,882610000000000,14343516684938,9844481058214,9844481058214,1.3172782651,161759657669918
12/04/22,2012-04-22,95463825936698,6354,486652314,77227284683676,883380000000000,15055138615920,12020180736181,12020180736181,3.0019645262,286579019000700
12/04/23,2012-04-23,78456059978637,7104,428070220,61362657607206,884080000000000,16058657835466,9929656929478,9929656929478,2.6443003341,207461385610531
12/04/24,2012-04-24,74969344131401,7660,655608110,55222489853162,884755000000000,17740569358412,10773805238585,10773805238585,3.2399358888,242895868609791
12/04/25,2012-04-25,101849521337456,7557,552832728,81659977944348,885445000000000,28857070142899,13002760720359,13002760720359,20.2187782093,2.05927288264526E+015
12/04/26,2012-04-26,185782646818449,10099,1240886862,163388061106634,886080000000000,18841398547074,11585495363331,11585495363331,1.3700329847,254528354134883
12/04/27,2012-04-27,146799692652653,7195,688570856,130048223949682,886855000000000,14163687566036,8733047263366,8733047263366,0.7942280012,116592426476202
12/04/28,2012-04-28,88924739661441,7427,686687116,74262943305498,887530000000000,13021885198844,8364629802947,8364629802947,1.3860337629,123252691524573
12/04/29,2012-04-29,98903558791801,7729,406208503,78193605492927,888290000000000,11952685121764,8731998501700,8731998501700,0.9643987465,95382468122356.4
12/04/30,2012-04-30,110468906141341,9413,513386643,93939982033105,889185000000000,14230929018001,9173802778883,9173802778883,4.0165416444,443702961925002
12/05/01,2012-05-01,109085028370891,10208,673048886,89978237901840,890080000000000,17070901779913,11615670693352,11615670693352,2.3180059572,252859745601075
12/05/02,2012-05-02,108394056461852,9978,693450193,86373076696831,890930000000000,17488442076723,12557200198997,12557200198997,1.4443992507,156564293933043
12/05/03,2012-05-03,121689806637058,14002,1129578945,102606040515228,891680000000000,16723661972504,11118404730326,11118404730326,1.4387443459,175080521249764
12/05/04,2012-05-04,112667424404413,14098,1045653352,92031510030103,892465000000000,26041088438077,11406655439989,11406655439989,2.2914612013,258173031672613
12/05/05,2012-05-05,120460083182307,12998,787065714,102738896119884,893270000000000,13769015686733,9992029526931,9992029526931,0.9985001565,120279411913849
12/05/06,2012-05-06,65891972959948,11150,736267072,44075575335906,894105000000000,21968142847010,15421694061775,15421694061775,10.690396013,704411285018043
12/05/07,2012-05-07,219313172423816,18247,1349373830,194186449734513,894925000000000,17752966003684,12227724947325,12227724947325,0.7489408541,164252594679001
12/05/08,2012-05-08,389886981975069,17719,1237444677,368071849472014,895775000000000,24786820170784,9979489602592,9979489602592,0.5679574339,221439209808863
12/05/09,2012-05-09,235646956362576,17245,1413032343,204932776454466,896655000000000,20134742943938,12837628302531,12837628302531,1.0607945796,249973014011107
12/05/10,2012-05-10,120067355488417,11782,883074595,95355841541634,897485000000000,18283889743850,12242952348200,12242952348200,2.2530385187,270516376754916
12/05/11,2012-05-11,153974673919502,19061,1228912955,123878006201397,898130000000000,21519831424773,15476184835220,15476184835220,1.6374110321,252119829733880
12/05/12,2012-05-12,320256487893094,18326,1093265347,297704297004479,898845000000000,18954617632068,13128448719731,13128448719731,4.9297700693,1.57879084852884E+015
12/05/13,2012-05-13,150961859855857,14737,1180632246,135367247936503,899485000000000,11803227485090,7505603888776,7505603888776,2.0338675363,307036425984195
12/05/14,2012-05-14,230692508375251,28349,2781385804,205533208939080,900185000000000,26715354646429,10328032584487,10328032584487,3.0030441109,692779778714254
12/05/15,2012-05-15,374245293647653,22235,2040042864,347320005497564,900880000000000,18070021877193,11706179758207,11706179758207,0.8306164888,310854311751349
12/05/16,2012-05-16,343774303646577,18078,1300828295,320577688783800,901530000000000,16584723381333,10183285769815,10183285769815,0.9059868386,311454994537084
12/05/17,2012-05-17,345611618135476,16935,1171657133,318433101718362,902135000000000,21789435011490,15736064773380,15736064773380,1.5742886596,544092451054263
12/05/18,2012-05-18,187620640600932,24481,1713407882,162645774926508,902715000000000,22090344564114,10238433300133,10238433300133,1.4728676669,276340375178159
12/05/19,2012-05-19,123262002713791,35404,3184803518,102279550856792,903440000000000,21790942851563,8862753834000,8862753834000,2.8602638392,352561849109907
12/05/20,2012-05-20,201901875302653,31460,2000678014,175998967041561,904185000000000,16891094139817,9945067297418,9945067297418,1.9962247853,403041527673530
12/05/21,2012-05-21,381866769699198,31604,1956744229,353716057613847,904875000000000,18435462055158,11346674200171,11346674200171,0.981674721,374868954603979
12/05/22,2012-05-22,406236455810710,23480,1276867573,374801212429465,905505000000000,22313920484262,13174391752651,13174391752651,1.1466171714,465797695893801
12/05/23,2012-05-23,180650940051700,27432,1909824774,154697931706835,906080000000000,18318866129157,10924320331590,10924320331590,1.4770436391,266829321909331
12/05/24,2012-05-24,112864865816397,26589,1942496160,93247775476947,906730000000000,15156376531563,9276854048679,9276854048679,2.65639635,299813817596014
12/05/25,2012-05-25,243806735739354,28999,1927748871,220489755329597,907355000000000,16052506771049,10729397832234,10729397832234,0.5912789551,144157791952553
12/05/26,2012-05-26,483193595270128,23279,1559276857,465608603942624,907960000000000,14874145311363,7994984962598,7994984962598,0.6553231747,316647960831487
12/05/27,2012-05-27,202223762829637,26447,1756635855,181504935372256,908670000000000,13596386801536,9110451460753,9110451460753,1.1477128693,232094815081908
12/05/28,2012-05-28,213707619088823,29888,1949232691,190553559803947,909465000000000,17641542959928,9164539786896,9164539786896,0.9835108064,210183752778494
12/05/29,2012-05-29,316898541326641,29816,1697474696,288803467699182,910175000000000,20715090921026,13001845402632,13001845402632,0.6387519726,202419568385391
